Dataset,Mixture Label,CID_1,CID_2,CID_3,CID_4,CID_5,CID_6,CID_7,CID_8,CID_9,CID_10,CID_11,CID_12,CID_13,CID_14,CID_15,CID_16,CID_17,CID_18,CID_19,CID_20,CID_21,CID_22,CID_23,CID_24,CID_25,CID_26,CID_27,CID_28,CID_29,CID_30,CID_31,CID_32,CID_33,CID_34,CID_35,CID_36,CID_37,CID_38,CID_39,CID_40,CID_41,CID_42,CID_43,CID_44
Bushdid,15792,261,798.0,1031.0,1068.0,2758.0,3776.0,6654.0,7150.0,7344.0,7363.0,7460.0,7519.0,7991.0,8186.0,8858.0,10821.0,11509.0,12180.0,12232.0,12367.0,14286.0,31272.0,31276.0,62336.0,62444.0,93009.0,443158.0,637566.0,5281168.0,,,,,,,,,,,,,,,
Bushdid,15793,261,798.0,1031.0,1068.0,2758.0,3776.0,6654.0,6982.0,7150.0,7344.0,7363.0,7519.0,7991.0,8186.0,8858.0,10821.0,11509.0,12180.0,12232.0,12367.0,14286.0,31272.0,31276.0,62336.0,62444.0,93009.0,443158.0,637566.0,5281168.0,,,,,,,,,,,,,,,
Bushdid,15794,261,798.0,1031.0,1068.0,2758.0,3776.0,6654.0,6982.0,7150.0,7344.0,7363.0,7460.0,7519.0,7991.0,8186.0,8858.0,11509.0,12180.0,12232.0,12367.0,14286.0,31272.0,31276.0,62336.0,62444.0,93009.0,443158.0,637566.0,5281168.0,,,,,,,,,,,,,,,
Bushdid,15795,261,798.0,1031.0,1068.0,2758.0,3776.0,6654.0,6982.0,7150.0,7344.0,7363.0,7460.0,7519.0,7991.0,8186.0,8858.0,10821.0,11509.0,12232.0,12367.0,14286.0,31272.0,31276.0,62336.0,62444.0,93009.0,443158.0,637566.0,5281168.0,,,,,,,,,,,,,,,
Bushdid,15796,261,798.0,1031.0,1068.0,2758.0,3776.0,6654.0,6982.0,7150.0,7344.0,7363.0,7460.0,7519.0,7991.0,8186.0,8858.0,10821.0,11509.0,12180.0,12232.0,12367.0,31272.0,31276.0,62336.0,62444.0,93009.0,443158.0,637566.0,5281168.0,,,,,,,,,,,,,,,
Bushdid,15797,261,798.0,1031.0,1068.0,2758.0,3776.0,6654.0,6982.0,7150.0,7344.0,7363.0,7460.0,7519.0,7991.0,8186.0,8858.0,10821.0,11509.0,12180.0,12232.0,12367.0,14286.0,31272.0,62336.0,62444.0,93009.0,443158.0,637566.0,5281168.0,,,,,,,,,,,,,,,
Bushdid,15798,261,798.0,1031.0,1068.0,2758.0,3776.0,6654.0,6982.0,7150.0,7344.0,7363.0,7460.0,7519.0,7991.0,8186.0,8858.0,10821.0,11509.0,12180.0,12232.0,12367.0,14286.0,31272.0,31276.0,62336.0,62444.0,93009.0,637566.0,5281168.0,,,,,,,,,,,,,,,
Bushdid,15799,261,798.0,1031.0,1068.0,2758.0,3776.0,6654.0,6982.0,7150.0,7344.0,7363.0,7460.0,7519.0,7991.0,8186.0,8858.0,10821.0,11509.0,12180.0,12232.0,12367.0,14286.0,31272.0,31276.0,62336.0,62444.0,93009.0,443158.0,637566.0,,,,,,,,,,,,,,,
Bushdid,15800,240,261.0,460.0,1068.0,2758.0,3314.0,4133.0,6054.0,6544.0,6736.0,6982.0,7165.0,7410.0,7519.0,7583.0,7731.0,7888.0,7921.0,7966.0,8051.0,10560.0,10890.0,10976.0,12367.0,12741.0,16666.0,22386.0,31272.0,62433.0,62444.0,91497.0,,,,,,,,,,,,,
Bushdid,15801,240,261.0,460.0,1068.0,2758.0,3314.0,4133.0,6054.0,6544.0,6736.0,6982.0,7165.0,7410.0,7519.0,7583.0,7731.0,7888.0,7921.0,7966.0,8051.0,10560.0,10890.0,10976.0,12367.0,12741.0,16666.0,22386.0,31272.0,62433.0,62444.0,91497.0,,,,,,,,,,,,,
Bushdid,15802,261,460.0,1068.0,2758.0,3314.0,4133.0,6054.0,6544.0,6736.0,6982.0,7165.0,7410.0,7519.0,7583.0,7731.0,7888.0,7921.0,7966.0,8051.0,10560.0,10890.0,10976.0,12367.0,16666.0,22386.0,31272.0,62433.0,62444.0,91497.0,,,,,,,,,,,,,,,
Bushdid,15803,240,460.0,1068.0,2758.0,3314.0,4133.0,6054.0,6544.0,6736.0,6982.0,7165.0,7410.0,7519.0,7583.0,7731.0,7888.0,7921.0,7966.0,8051.0,10560.0,10890.0,10976.0,12367.0,16666.0,22386.0,31272.0,62433.0,62444.0,91497.0,,,,,,,,,,,,,,,
Bushdid,15804,240,261.0,1068.0,2758.0,3314.0,4133.0,6054.0,6544.0,6736.0,6982.0,7165.0,7410.0,7519.0,7583.0,7731.0,7888.0,7921.0,7966.0,8051.0,10560.0,10890.0,10976.0,12367.0,16666.0,22386.0,31272.0,62433.0,62444.0,91497.0,,,,,,,,,,,,,,,
Bushdid,15805,240,261.0,460.0,1068.0,3314.0,4133.0,6054.0,6544.0,6736.0,6982.0,7165.0,7410.0,7519.0,7583.0,7731.0,7888.0,7921.0,7966.0,8051.0,10560.0,10890.0,10976.0,12367.0,16666.0,22386.0,31272.0,62433.0,62444.0,91497.0,,,,,,,,,,,,,,,
Bushdid,15806,240,261.0,460.0,1068.0,2758.0,4133.0,6054.0,6544.0,6736.0,6982.0,7165.0,7410.0,7519.0,7583.0,7731.0,7888.0,7921.0,7966.0,8051.0,10560.0,10890.0,10976.0,12367.0,16666.0,22386.0,31272.0,62433.0,62444.0,91497.0,,,,,,,,,,,,,,,
Bushdid,15807,240,261.0,460.0,1068.0,2758.0,3314.0,6054.0,6544.0,6736.0,6982.0,7165.0,7410.0,7519.0,7583.0,7731.0,7888.0,7921.0,7966.0,8051.0,10560.0,10890.0,10976.0,12367.0,16666.0,22386.0,31272.0,62433.0,62444.0,91497.0,,,,,,,,,,,,,,,
Bushdid,15808,240,261.0,460.0,1068.0,2758.0,3314.0,4133.0,6544.0,6736.0,6982.0,7165.0,7410.0,7519.0,7583.0,7731.0,7888.0,7921.0,7966.0,8051.0,10560.0,10890.0,10976.0,12367.0,16666.0,22386.0,31272.0,62433.0,62444.0,91497.0,,,,,,,,,,,,,,,
Bushdid,15809,240,261.0,460.0,1068.0,2758.0,3314.0,4133.0,6054.0,6736.0,6982.0,7165.0,7410.0,7519.0,7583.0,7731.0,7888.0,7921.0,7966.0,8051.0,10560.0,10890.0,10976.0,12367.0,16666.0,22386.0,31272.0,62433.0,62444.0,91497.0,,,,,,,,,,,,,,,
Bushdid,15810,240,261.0,460.0,1068.0,2758.0,3314.0,4133.0,6054.0,6544.0,6982.0,7165.0,7410.0,7519.0,7583.0,7731.0,7888.0,7921.0,7966.0,8051.0,10560.0,10890.0,10976.0,12367.0,16666.0,22386.0,31272.0,62433.0,62444.0,91497.0,,,,,,,,,,,,,,,
Bushdid,15811,240,261.0,460.0,1068.0,2758.0,3314.0,4133.0,6054.0,6544.0,6736.0,7165.0,7410.0,7519.0,7583.0,7731.0,7888.0,7921.0,7966.0,8051.0,10560.0,10890.0,10976.0,12367.0,16666.0,22386.0,31272.0,62433.0,62444.0,91497.0,,,,,,,,,,,,,,,
Bushdid,15812,240,261.0,460.0,1068.0,2758.0,3314.0,4133.0,6054.0,6544.0,6736.0,6982.0,7410.0,7519.0,7583.0,7731.0,7888.0,7921.0,7966.0,8051.0,10560.0,10890.0,10976.0,12367.0,16666.0,22386.0,31272.0,62433.0,62444.0,91497.0,,,,,,,,,,,,,,,
Bushdid,15813,240,261.0,460.0,1068.0,2758.0,3314.0,4133.0,6054.0,6544.0,6736.0,6982.0,7165.0,7519.0,7583.0,7731.0,7888.0,7921.0,7966.0,8051.0,10560.0,10890.0,10976.0,12367.0,16666.0,22386.0,31272.0,62433.0,62444.0,91497.0,,,,,,,,,,,,,,,
Bushdid,15814,240,261.0,460.0,1068.0,2758.0,3314.0,4133.0,6054.0,6544.0,6736.0,6982.0,7165.0,7410.0,7583.0,7731.0,7888.0,7921.0,7966.0,8051.0,10560.0,10890.0,10976.0,12367.0,16666.0,22386.0,31272.0,62433.0,62444.0,91497.0,,,,,,,,,,,,,,,
Bushdid,15815,240,261.0,460.0,1068.0,2758.0,3314.0,4133.0,6054.0,6544.0,6736.0,6982.0,7165.0,7410.0,7519.0,7731.0,7888.0,7921.0,7966.0,8051.0,10560.0,10890.0,10976.0,12367.0,16666.0,22386.0,31272.0,62433.0,62444.0,91497.0,,,,,,,,,,,,,,,
Bushdid,15816,240,261.0,460.0,1068.0,2758.0,3314.0,4133.0,6054.0,6544.0,6736.0,6982.0,7165.0,7410.0,7519.0,7583.0,7888.0,7921.0,7966.0,8051.0,10560.0,10890.0,10976.0,12367.0,16666.0,22386.0,31272.0,62433.0,62444.0,91497.0,,,,,,,,,,,,,,,
Bushdid,15817,240,261.0,460.0,1068.0,2758.0,3314.0,4133.0,6054.0,6544.0,6736.0,6982.0,7165.0,7410.0,7519.0,7583.0,7731.0,7921.0,7966.0,8051.0,10560.0,10890.0,10976.0,12367.0,16666.0,22386.0,31272.0,62433.0,62444.0,91497.0,,,,,,,,,,,,,,,
Bushdid,15818,240,261.0,460.0,1068.0,2758.0,3314.0,4133.0,6054.0,6544.0,6736.0,6982.0,7165.0,7410.0,7519.0,7583.0,7731.0,7888.0,7966.0,8051.0,10560.0,10890.0,10976.0,12367.0,16666.0,22386.0,31272.0,62433.0,62444.0,91497.0,,,,,,,,,,,,,,,
Bushdid,15819,240,261.0,460.0,1068.0,2758.0,3314.0,4133.0,6054.0,6544.0,6736.0,6982.0,7165.0,7410.0,7519.0,7583.0,7731.0,7888.0,7921.0,8051.0,10560.0,10890.0,10976.0,12367.0,16666.0,22386.0,31272.0,62433.0,62444.0,91497.0,,,,,,,,,,,,,,,
Bushdid,15820,240,261.0,460.0,1068.0,2758.0,3314.0,4133.0,6054.0,6544.0,6736.0,6982.0,7165.0,7410.0,7519.0,7583.0,7731.0,7888.0,7921.0,7966.0,10560.0,10890.0,10976.0,12367.0,16666.0,22386.0,31272.0,62433.0,62444.0,91497.0,,,,,,,,,,,,,,,
Bushdid,15821,240,261.0,460.0,1068.0,2758.0,3314.0,4133.0,6054.0,6544.0,6736.0,6982.0,7165.0,7410.0,7519.0,7583.0,7731.0,7888.0,7921.0,7966.0,8051.0,10890.0,10976.0,12367.0,16666.0,22386.0,31272.0,62433.0,62444.0,91497.0,,,,,,,,,,,,,,,
Bushdid,15822,240,261.0,460.0,1068.0,2758.0,3314.0,4133.0,6054.0,6544.0,6736.0,6982.0,7165.0,7410.0,7519.0,7583.0,7731.0,7888.0,7921.0,7966.0,8051.0,10560.0,10976.0,12367.0,16666.0,22386.0,31272.0,62433.0,62444.0,91497.0,,,,,,,,,,,,,,,
Bushdid,15823,240,261.0,460.0,1068.0,2758.0,3314.0,4133.0,6054.0,6544.0,6736.0,6982.0,7165.0,7410.0,7519.0,7583.0,7731.0,7888.0,7921.0,7966.0,8051.0,10560.0,10890.0,12367.0,16666.0,22386.0,31272.0,62433.0,62444.0,91497.0,,,,,,,,,,,,,,,
Bushdid,15824,240,261.0,460.0,1068.0,2758.0,3314.0,4133.0,6054.0,6544.0,6736.0,6982.0,7165.0,7410.0,7519.0,7583.0,7731.0,7888.0,7921.0,7966.0,8051.0,10560.0,10890.0,10976.0,16666.0,22386.0,31272.0,62433.0,62444.0,91497.0,,,,,,,,,,,,,,,
Bushdid,15825,240,261.0,460.0,1068.0,2758.0,3314.0,4133.0,6054.0,6544.0,6736.0,6982.0,7165.0,7410.0,7519.0,7583.0,7731.0,7888.0,7921.0,7966.0,8051.0,10560.0,10890.0,10976.0,12367.0,22386.0,31272.0,62433.0,62444.0,91497.0,,,,,,,,,,,,,,,
Bushdid,15826,240,261.0,460.0,1068.0,2758.0,3314.0,4133.0,6054.0,6544.0,6736.0,6982.0,7165.0,7410.0,7519.0,7583.0,7731.0,7888.0,7921.0,7966.0,8051.0,10560.0,10890.0,10976.0,12367.0,16666.0,31272.0,62433.0,62444.0,91497.0,,,,,,,,,,,,,,,
Bushdid,15827,240,261.0,460.0,1068.0,2758.0,3314.0,4133.0,6054.0,6544.0,6736.0,6982.0,7165.0,7410.0,7519.0,7583.0,7731.0,7888.0,7921.0,7966.0,8051.0,10560.0,10890.0,10976.0,12367.0,16666.0,22386.0,62433.0,62444.0,91497.0,,,,,,,,,,,,,,,
Bushdid,15828,240,261.0,460.0,1068.0,2758.0,3314.0,4133.0,6054.0,6544.0,6736.0,6982.0,7165.0,7410.0,7519.0,7583.0,7731.0,7888.0,7921.0,7966.0,8051.0,10560.0,10890.0,10976.0,12367.0,16666.0,22386.0,31272.0,62444.0,91497.0,,,,,,,,,,,,,,,
Bushdid,15829,240,261.0,460.0,1068.0,2758.0,3314.0,4133.0,6054.0,6544.0,6736.0,6982.0,7165.0,7410.0,7519.0,7583.0,7731.0,7888.0,7921.0,7966.0,8051.0,10560.0,10890.0,10976.0,12367.0,16666.0,22386.0,31272.0,62433.0,91497.0,,,,,,,,,,,,,,,
Bushdid,15830,240,261.0,460.0,1068.0,2758.0,3314.0,4133.0,6054.0,6544.0,6736.0,6982.0,7165.0,7410.0,7519.0,7583.0,7731.0,7888.0,7921.0,7966.0,8051.0,10560.0,10890.0,10976.0,12367.0,16666.0,22386.0,31272.0,62433.0,62444.0,,,,,,,,,,,,,,,
Bushdid,15831,177,180.0,798.0,1068.0,2758.0,6590.0,7165.0,7463.0,7583.0,7654.0,7749.0,8103.0,8186.0,10821.0,11002.0,14286.0,18827.0,22386.0,440917.0,637566.0,5281168.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15832,177,180.0,798.0,1068.0,2758.0,6590.0,7165.0,7463.0,7583.0,7654.0,7749.0,8103.0,8186.0,10821.0,11002.0,14286.0,18827.0,22386.0,440917.0,637566.0,5281168.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15833,180,798.0,1068.0,2758.0,6590.0,7165.0,7463.0,7654.0,7749.0,8103.0,8186.0,10821.0,11002.0,14286.0,18827.0,22386.0,440917.0,637566.0,5281168.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15834,177,798.0,1068.0,2758.0,6590.0,7165.0,7463.0,7654.0,7749.0,8103.0,8186.0,10821.0,11002.0,14286.0,18827.0,22386.0,440917.0,637566.0,5281168.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15835,177,180.0,1068.0,2758.0,6590.0,7165.0,7463.0,7654.0,7749.0,8103.0,8186.0,10821.0,11002.0,14286.0,18827.0,22386.0,440917.0,637566.0,5281168.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15836,177,180.0,798.0,2758.0,6590.0,7165.0,7463.0,7654.0,7749.0,8103.0,8186.0,10821.0,11002.0,14286.0,18827.0,22386.0,440917.0,637566.0,5281168.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15837,177,180.0,798.0,1068.0,6590.0,7165.0,7463.0,7654.0,7749.0,8103.0,8186.0,10821.0,11002.0,14286.0,18827.0,22386.0,440917.0,637566.0,5281168.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15838,177,180.0,798.0,1068.0,2758.0,6590.0,7463.0,7654.0,7749.0,8103.0,8186.0,10821.0,11002.0,14286.0,18827.0,22386.0,440917.0,637566.0,5281168.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15839,177,180.0,798.0,1068.0,2758.0,6590.0,7165.0,7654.0,7749.0,8103.0,8186.0,10821.0,11002.0,14286.0,18827.0,22386.0,440917.0,637566.0,5281168.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15840,177,180.0,798.0,1068.0,2758.0,6590.0,7165.0,7463.0,7749.0,8103.0,8186.0,10821.0,11002.0,14286.0,18827.0,22386.0,440917.0,637566.0,5281168.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15841,177,180.0,798.0,1068.0,2758.0,6590.0,7165.0,7463.0,7654.0,8103.0,8186.0,10821.0,11002.0,14286.0,18827.0,22386.0,440917.0,637566.0,5281168.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15842,177,180.0,798.0,1068.0,2758.0,6590.0,7165.0,7463.0,7654.0,7749.0,8186.0,10821.0,11002.0,14286.0,18827.0,22386.0,440917.0,637566.0,5281168.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15843,177,180.0,798.0,1068.0,2758.0,6590.0,7165.0,7463.0,7654.0,7749.0,8103.0,10821.0,11002.0,14286.0,18827.0,22386.0,440917.0,637566.0,5281168.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15844,177,180.0,798.0,1068.0,2758.0,6590.0,7165.0,7463.0,7654.0,7749.0,8103.0,8186.0,11002.0,14286.0,18827.0,22386.0,440917.0,637566.0,5281168.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15845,177,180.0,798.0,1068.0,2758.0,6590.0,7165.0,7463.0,7654.0,7749.0,8103.0,8186.0,10821.0,14286.0,18827.0,22386.0,440917.0,637566.0,5281168.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15846,177,180.0,798.0,1068.0,2758.0,6590.0,7165.0,7463.0,7654.0,7749.0,8103.0,8186.0,10821.0,11002.0,18827.0,22386.0,440917.0,637566.0,5281168.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15847,177,180.0,798.0,1068.0,2758.0,6590.0,7165.0,7463.0,7654.0,7749.0,8103.0,8186.0,10821.0,11002.0,14286.0,22386.0,440917.0,637566.0,5281168.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15848,177,180.0,798.0,1068.0,2758.0,6590.0,7165.0,7463.0,7654.0,7749.0,8103.0,8186.0,10821.0,11002.0,14286.0,18827.0,440917.0,637566.0,5281168.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15849,177,180.0,798.0,1068.0,2758.0,6590.0,7165.0,7463.0,7654.0,7749.0,8103.0,8186.0,10821.0,11002.0,14286.0,18827.0,22386.0,637566.0,5281168.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15850,177,180.0,798.0,1068.0,2758.0,6590.0,7165.0,7463.0,7654.0,7749.0,8103.0,8186.0,10821.0,11002.0,14286.0,18827.0,22386.0,440917.0,5281168.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15851,177,180.0,798.0,1068.0,2758.0,6590.0,7165.0,7463.0,7654.0,7749.0,8103.0,8186.0,10821.0,11002.0,14286.0,18827.0,22386.0,440917.0,637566.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15852,179,240.0,264.0,454.0,1060.0,2758.0,6561.0,6736.0,6982.0,7059.0,7460.0,7632.0,7762.0,8091.0,8118.0,10430.0,11124.0,12178.0,12367.0,22386.0,61138.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15853,179,240.0,264.0,454.0,1060.0,6561.0,6736.0,6982.0,6989.0,7059.0,7460.0,7632.0,7762.0,8091.0,8118.0,10430.0,11124.0,12178.0,12367.0,22386.0,61138.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15854,179,240.0,264.0,454.0,1060.0,6561.0,6736.0,6982.0,7059.0,7460.0,7632.0,7762.0,8048.0,8091.0,8118.0,10430.0,11124.0,12178.0,12367.0,22386.0,61138.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15855,179,240.0,264.0,454.0,1060.0,6561.0,6736.0,6982.0,7059.0,7460.0,7632.0,7762.0,8091.0,8118.0,10430.0,11002.0,11124.0,12178.0,12367.0,22386.0,61138.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15856,179,240.0,264.0,454.0,1060.0,6561.0,6736.0,6982.0,7059.0,7460.0,7632.0,7762.0,8091.0,8118.0,10430.0,11124.0,12178.0,12367.0,12741.0,22386.0,61138.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15857,179,240.0,264.0,454.0,1060.0,6561.0,6736.0,6982.0,7059.0,7460.0,7632.0,7762.0,8091.0,8118.0,10430.0,11124.0,12178.0,12367.0,15380.0,22386.0,61138.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15858,179,240.0,264.0,454.0,1060.0,6561.0,6736.0,6982.0,7059.0,7460.0,7632.0,7762.0,8091.0,8118.0,10430.0,11124.0,12178.0,12367.0,22386.0,61138.0,62465.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15859,179,240.0,264.0,454.0,1060.0,6561.0,6736.0,6982.0,7059.0,7460.0,7632.0,7762.0,8091.0,8118.0,10430.0,11124.0,12178.0,12367.0,22386.0,61138.0,91497.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15860,179,240.0,264.0,454.0,1060.0,6561.0,6736.0,6982.0,7059.0,7460.0,7632.0,7762.0,8091.0,8118.0,10430.0,11124.0,12178.0,12367.0,22386.0,61138.0,440917.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15861,179,240.0,264.0,454.0,1060.0,6561.0,6736.0,6982.0,7059.0,7460.0,7632.0,7762.0,8091.0,8118.0,10430.0,11124.0,12178.0,12367.0,22386.0,61138.0,443162.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15862,179,240.0,264.0,454.0,2758.0,6982.0,6989.0,7460.0,7632.0,8048.0,8118.0,11002.0,11124.0,12178.0,12367.0,12741.0,15380.0,62465.0,91497.0,440917.0,443162.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15863,179,240.0,264.0,1060.0,2758.0,6982.0,6989.0,7460.0,7632.0,8048.0,8118.0,11002.0,11124.0,12178.0,12367.0,12741.0,15380.0,62465.0,91497.0,440917.0,443162.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15864,179,240.0,264.0,2758.0,6561.0,6982.0,6989.0,7460.0,7632.0,8048.0,8118.0,11002.0,11124.0,12178.0,12367.0,12741.0,15380.0,62465.0,91497.0,440917.0,443162.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15865,179,240.0,264.0,2758.0,6736.0,6982.0,6989.0,7460.0,7632.0,8048.0,8118.0,11002.0,11124.0,12178.0,12367.0,12741.0,15380.0,62465.0,91497.0,440917.0,443162.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15866,179,240.0,264.0,2758.0,6982.0,6989.0,7059.0,7460.0,7632.0,8048.0,8118.0,11002.0,11124.0,12178.0,12367.0,12741.0,15380.0,62465.0,91497.0,440917.0,443162.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15867,179,240.0,264.0,2758.0,6982.0,6989.0,7460.0,7632.0,7762.0,8048.0,8118.0,11002.0,11124.0,12178.0,12367.0,12741.0,15380.0,62465.0,91497.0,440917.0,443162.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15868,179,240.0,264.0,2758.0,6982.0,6989.0,7460.0,7632.0,8048.0,8091.0,8118.0,11002.0,11124.0,12178.0,12367.0,12741.0,15380.0,62465.0,91497.0,440917.0,443162.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15869,179,240.0,264.0,2758.0,6982.0,6989.0,7460.0,7632.0,8048.0,8118.0,10430.0,11002.0,11124.0,12178.0,12367.0,12741.0,15380.0,62465.0,91497.0,440917.0,443162.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15870,179,240.0,264.0,2758.0,6982.0,6989.0,7460.0,7632.0,8048.0,8118.0,11002.0,11124.0,12178.0,12367.0,12741.0,15380.0,22386.0,62465.0,91497.0,440917.0,443162.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15871,179,240.0,264.0,2758.0,6982.0,6989.0,7460.0,7632.0,8048.0,8118.0,11002.0,11124.0,12178.0,12367.0,12741.0,15380.0,61138.0,62465.0,91497.0,440917.0,443162.0,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15872,240,264.0,454.0,1060.0,6561.0,6736.0,6982.0,7059.0,7460.0,7632.0,7762.0,8091.0,8118.0,10430.0,11124.0,12178.0,12367.0,22386.0,61138.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15873,179,264.0,454.0,1060.0,6561.0,6736.0,6982.0,7059.0,7460.0,7632.0,7762.0,8091.0,8118.0,10430.0,11124.0,12178.0,12367.0,22386.0,61138.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15874,179,240.0,454.0,1060.0,6561.0,6736.0,6982.0,7059.0,7460.0,7632.0,7762.0,8091.0,8118.0,10430.0,11124.0,12178.0,12367.0,22386.0,61138.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15875,179,240.0,264.0,454.0,1060.0,6561.0,6736.0,7059.0,7460.0,7632.0,7762.0,8091.0,8118.0,10430.0,11124.0,12178.0,12367.0,22386.0,61138.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15876,179,240.0,264.0,454.0,1060.0,6561.0,6736.0,6982.0,7059.0,7632.0,7762.0,8091.0,8118.0,10430.0,11124.0,12178.0,12367.0,22386.0,61138.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15877,179,240.0,264.0,454.0,1060.0,6561.0,6736.0,6982.0,7059.0,7460.0,7762.0,8091.0,8118.0,10430.0,11124.0,12178.0,12367.0,22386.0,61138.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15878,179,240.0,264.0,454.0,1060.0,6561.0,6736.0,6982.0,7059.0,7460.0,7632.0,7762.0,8091.0,10430.0,11124.0,12178.0,12367.0,22386.0,61138.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15879,179,240.0,264.0,454.0,1060.0,6561.0,6736.0,6982.0,7059.0,7460.0,7632.0,7762.0,8091.0,8118.0,10430.0,12178.0,12367.0,22386.0,61138.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15880,179,240.0,264.0,454.0,1060.0,6561.0,6736.0,6982.0,7059.0,7460.0,7632.0,7762.0,8091.0,8118.0,10430.0,11124.0,12367.0,22386.0,61138.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15881,179,240.0,264.0,454.0,1060.0,6561.0,6736.0,6982.0,7059.0,7460.0,7632.0,7762.0,8091.0,8118.0,10430.0,11124.0,12178.0,22386.0,61138.0,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15882,460,2969.0,6184.0,6544.0,6982.0,7654.0,8030.0,8148.0,12348.0,14286.0,31272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15883,460,2969.0,6184.0,6544.0,6982.0,7654.0,8030.0,8148.0,12348.0,14286.0,31272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15884,2969,6184.0,6982.0,7654.0,8030.0,8148.0,12348.0,14286.0,31272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15885,460,6184.0,6982.0,7654.0,8030.0,8148.0,12348.0,14286.0,31272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15886,460,2969.0,6982.0,7654.0,8030.0,8148.0,12348.0,14286.0,31272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15887,460,2969.0,6184.0,7654.0,8030.0,8148.0,12348.0,14286.0,31272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15888,460,2969.0,6184.0,6982.0,8030.0,8148.0,12348.0,14286.0,31272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15889,460,2969.0,6184.0,6982.0,7654.0,8148.0,12348.0,14286.0,31272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,15890,460,2969.0,6184.0,6982.0,7654.0,8030.0,12348.0,14286.0,31272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
